county,date,customers_out
Fentress,2021-01-18,11
Franklin,2021-01-18,3
Gibson,2021-01-18,53
Giles,2021-01-18,115
Grainger,2021-01-18,706
Greene,2021-01-18,1
Grundy,2021-01-18,10
Hamblen,2021-01-18,0
Hamilton,2021-01-18,4
Hancock,2021-01-18,1
Hardeman,2021-01-18,0
Hawkins,2021-01-18,17
Haywood,2021-01-18,0
Henry,2021-01-18,36
Hickman,2021-01-18,0
Jefferson,2021-01-18,2
Knox,2021-01-18,161
Lawrence,2021-01-18,8
Loudon,2021-01-18,2
Macon,2021-01-18,2
Marion,2021-01-18,8
Marshall,2021-01-18,11
Maury,2021-01-18,7
Meigs,2021-01-18,5
Monroe,2021-01-18,1
Montgomery,2021-01-18,13
Polk,2021-01-18,1
Rhea,2021-01-18,1
Robertson,2021-01-18,46
Rutherford,2021-01-18,404
Sevier,2021-01-18,13
Shelby,2021-01-18,942
Smith,2021-01-18,0
Stewart,2021-01-18,1
Sullivan,2021-01-18,10
Sumner,2021-01-18,6
Tipton,2021-01-18,4
Trousdale,2021-01-18,5
Unicoi,2021-01-18,0
Union,2021-01-18,111
Warren,2021-01-18,0
Washington,2021-01-18,209
Williamson,2021-01-18,6
Wilson,2021-01-18,16
Bedford,2021-01-19,2
Blount,2021-01-19,536
Bradley,2021-01-19,43
Campbell,2021-01-19,10
Cannon,2021-01-19,2
Claiborne,2021-01-19,1
Cocke,2021-01-19,354
Coffee,2021-01-19,88
Crockett,2021-01-19,2
Cumberland,2021-01-19,18
Davidson,2021-01-19,37
DeKalb,2021-01-19,32
Fayette,2021-01-19,1
Fentress,2021-01-19,1
Franklin,2021-01-19,1
Gibson,2021-01-19,502
Giles,2021-01-19,4
Grainger,2021-01-19,2
Greene,2021-01-19,10
Grundy,2021-01-19,129
Hamblen,2021-01-19,0
Hancock,2021-01-19,1
Hardeman,2021-01-19,0
Hawkins,2021-01-19,56
Haywood,2021-01-19,0
Henry,2021-01-19,4
Jefferson,2021-01-19,4
Knox,2021-01-19,539
Lawrence,2021-01-19,7
Loudon,2021-01-19,3
Macon,2021-01-19,7
Marion,2021-01-19,7
Marshall,2021-01-19,23
Maury,2021-01-19,2
Meigs,2021-01-19,1
Monroe,2021-01-19,643
Montgomery,2021-01-19,35
Obion,2021-01-19,1
Polk,2021-01-19,1
Rhea,2021-01-19,916
Roane,2021-01-19,0
Robertson,2021-01-19,10
Rutherford,2021-01-19,1773
Sevier,2021-01-19,58
Shelby,2021-01-19,1154
Stewart,2021-01-19,1
Sullivan,2021-01-19,86
Sumner,2021-01-19,28
Tipton,2021-01-19,14
Union,2021-01-19,2
Washington,2021-01-19,43
Williamson,2021-01-19,5
Wilson,2021-01-19,37
Anderson,2021-01-20,0
Bedford,2021-01-20,5
Bledsoe,2021-01-20,1
Blount,2021-01-20,33
Bradley,2021-01-20,132
Campbell,2021-01-20,7
Cannon,2021-01-20,2
Cheatham,2021-01-20,1
Chester,2021-01-20,15
Claiborne,2021-01-20,6
Cocke,2021-01-20,41
Coffee,2021-01-20,2
Cumberland,2021-01-20,2
Davidson,2021-01-20,95
Dickson,2021-01-20,0
Fayette,2021-01-20,1
Fentress,2021-01-20,1
Franklin,2021-01-20,11
Giles,2021-01-20,53
Grainger,2021-01-20,1
Greene,2021-01-20,1
Hamblen,2021-01-20,0
Hancock,2021-01-20,11
Hardeman,2021-01-20,0
Hawkins,2021-01-20,526
Haywood,2021-01-20,0
Henry,2021-01-20,47
Jefferson,2021-01-20,0
Knox,2021-01-20,847
Lawrence,2021-01-20,11
Loudon,2021-01-20,35
Macon,2021-01-20,1
Madison,2021-01-20,19
Marion,2021-01-20,30
Marshall,2021-01-20,3
Maury,2021-01-20,55
McMinn,2021-01-20,8
Monroe,2021-01-20,11
Montgomery,2021-01-20,46
Moore,2021-01-20,15
Obion,2021-01-20,2
Polk,2021-01-20,1
Rhea,2021-01-20,1
Roane,2021-01-20,1
Robertson,2021-01-20,8
Rutherford,2021-01-20,7
Sequatchie,2021-01-20,1
Sevier,2021-01-20,7
Shelby,2021-01-20,226
Stewart,2021-01-20,4
Sullivan,2021-01-20,37
Sumner,2021-01-20,6
Tipton,2021-01-20,179
Union,2021-01-20,2
Washington,2021-01-20,12
Williamson,2021-01-20,16
Wilson,2021-01-20,37
Anderson,2021-01-21,19
Bedford,2021-01-21,5
Bledsoe,2021-01-21,1
Blount,2021-01-21,86
Bradley,2021-01-21,2
Campbell,2021-01-21,45
Cannon,2021-01-21,1
Cheatham,2021-01-21,92
Claiborne,2021-01-21,18
Cocke,2021-01-21,55
Coffee,2021-01-21,0
Crockett,2021-01-21,2
Cumberland,2021-01-21,4
Davidson,2021-01-21,360
Fayette,2021-01-21,1
Fentress,2021-01-21,1
Franklin,2021-01-21,18
Gibson,2021-01-21,86
Giles,2021-01-21,1
Grainger,2021-01-21,10
Greene,2021-01-21,2
Grundy,2021-01-21,31
Hamblen,2021-01-21,2
Hamilton,2021-01-21,10
Hancock,2021-01-21,1
Hawkins,2021-01-21,7
Knox,2021-01-21,59
Lake,2021-01-21,4
Lawrence,2021-01-21,6
Lewis,2021-01-21,0
Lincoln,2021-01-21,0
Loudon,2021-01-21,0
Madison,2021-01-21,30
Marion,2021-01-21,29
Marshall,2021-01-21,9
Maury,2021-01-21,409
Monroe,2021-01-21,3
Montgomery,2021-01-21,18
Moore,2021-01-21,9
Morgan,2021-01-21,3
Pickett,2021-01-21,1
Putnam,2021-01-21,1
Rhea,2021-01-21,1
Roane,2021-01-21,1
Robertson,2021-01-21,5
Rutherford,2021-01-21,11589
Sequatchie,2021-01-21,3
Sevier,2021-01-21,4
Shelby,2021-01-21,482
Stewart,2021-01-21,9
Sullivan,2021-01-21,237
Sumner,2021-01-21,68
Tipton,2021-01-21,2
Unicoi,2021-01-21,7
Union,2021-01-21,1
Washington,2021-01-21,13
Williamson,2021-01-21,2362
Wilson,2021-01-21,1
Anderson,2021-01-22,5250
Bedford,2021-01-22,1
Blount,2021-01-22,19
Bradley,2021-01-22,10
Campbell,2021-01-22,105
Cannon,2021-01-22,2
Cheatham,2021-01-22,3
Claiborne,2021-01-22,3
Cocke,2021-01-22,1
Coffee,2021-01-22,5
Crockett,2021-01-22,1
Cumberland,2021-01-22,700
Davidson,2021-01-22,5
Dyer,2021-01-22,0
Fayette,2021-01-22,1
Franklin,2021-01-22,3
Gibson,2021-01-22,0
Giles,2021-01-22,4
Grainger,2021-01-22,2
Greene,2021-01-22,0
Grundy,2021-01-22,1
Hamblen,2021-01-22,40
Hamilton,2021-01-22,5
Hancock,2021-01-22,3
Hawkins,2021-01-22,39
Haywood,2021-01-22,0
Henry,2021-01-22,9
Knox,2021-01-22,28
Lake,2021-01-22,0
Lauderdale,2021-01-22,0
Lawrence,2021-01-22,6
Loudon,2021-01-22,36
Macon,2021-01-22,8
Madison,2021-01-22,0
Marshall,2021-01-22,1
Maury,2021-01-22,2
McMinn,2021-01-22,17
Meigs,2021-01-22,2
Monroe,2021-01-22,2
Montgomery,2021-01-22,22
Moore,2021-01-22,3
Morgan,2021-01-22,3
Obion,2021-01-22,0
Pickett,2021-01-22,1
Polk,2021-01-22,1
Putnam,2021-01-22,1
Roane,2021-01-22,905
Robertson,2021-01-22,6
Rutherford,2021-01-22,5
Sevier,2021-01-22,49
Shelby,2021-01-22,79
Stewart,2021-01-22,1
Sullivan,2021-01-22,6
Sumner,2021-01-22,9
Tipton,2021-01-22,11
Union,2021-01-22,127
Washington,2021-01-22,54
Weakley,2021-01-22,0
Williamson,2021-01-22,4
Wilson,2021-01-22,6
Anderson,2021-01-23,0
Bedford,2021-01-23,0
Bledsoe,2021-01-23,2
Blount,2021-01-23,0
Bradley,2021-01-23,1
Campbell,2021-01-23,9
Cannon,2021-01-23,1
Cheatham,2021-01-23,0
Claiborne,2021-01-23,1
Cocke,2021-01-23,1
Coffee,2021-01-23,0
Crockett,2021-01-23,18
Cumberland,2021-01-23,2
Davidson,2021-01-23,13
DeKalb,2021-01-23,0
Dickson,2021-01-23,0
Fayette,2021-01-23,24
Fentress,2021-01-23,1
Franklin,2021-01-23,2
Gibson,2021-01-23,1
Giles,2021-01-23,1
Grainger,2021-01-23,0
Greene,2021-01-23,1
Grundy,2021-01-23,8
Hamblen,2021-01-23,1
Hancock,2021-01-23,1
Hardeman,2021-01-23,0
Hawkins,2021-01-23,6
Haywood,2021-01-23,0
Henry,2021-01-23,10
Hickman,2021-01-23,0
Knox,2021-01-23,29
Lawrence,2021-01-23,459
Lewis,2021-01-23,0
Lincoln,2021-01-23,0
Loudon,2021-01-23,2115
Marshall,2021-01-23,0
Maury,2021-01-23,1
McMinn,2021-01-23,1
Meigs,2021-01-23,1
Monroe,2021-01-23,54
Montgomery,2021-01-23,25
Morgan,2021-01-23,0
Polk,2021-01-23,6
Putnam,2021-01-23,1
Rhea,2021-01-23,3
Roane,2021-01-23,0
Robertson,2021-01-23,65
Rutherford,2021-01-23,2106
Sequatchie,2021-01-23,21
Sevier,2021-01-23,1
Shelby,2021-01-23,681
Smith,2021-01-23,0
Stewart,2021-01-23,0
Sullivan,2021-01-23,7
Sumner,2021-01-23,5
Tipton,2021-01-23,13
Trousdale,2021-01-23,0
Union,2021-01-23,4
Warren,2021-01-23,0
Washington,2021-01-23,65
Wayne,2021-01-23,0
Williamson,2021-01-23,7
Wilson,2021-01-23,1
Bedford,2021-01-24,22
Blount,2021-01-24,55
Bradley,2021-01-24,1
Campbell,2021-01-24,2
Cheatham,2021-01-24,1
Claiborne,2021-01-24,19
Cocke,2021-01-24,6
Coffee,2021-01-24,1
Cumberland,2021-01-24,24
Davidson,2021-01-24,801
Fayette,2021-01-24,24
Franklin,2021-01-24,8
Giles,2021-01-24,12
Greene,2021-01-24,1
Hamblen,2021-01-24,0
Hancock,2021-01-24,2
Hawkins,2021-01-24,24
Henry,2021-01-24,5
Knox,2021-01-24,257
Lawrence,2021-01-24,320
Macon,2021-01-24,8
Madison,2021-01-24,6
Marion,2021-01-24,5
Marshall,2021-01-24,2
Maury,2021-01-24,1
McMinn,2021-01-24,3
Meigs,2021-01-24,2
Monroe,2021-01-24,3
Montgomery,2021-01-24,16
Obion,2021-01-24,2
Rhea,2021-01-24,9
Robertson,2021-01-24,3
Rutherford,2021-01-24,33
Sevier,2021-01-24,1
Shelby,2021-01-24,11199
Sullivan,2021-01-24,56
Sumner,2021-01-24,0
Washington,2021-01-24,9
Williamson,2021-01-24,1
Wilson,2021-01-24,1391
Anderson,2021-01-25,24
Bedford,2021-01-25,71
Bledsoe,2021-01-25,0
Blount,2021-01-25,72
Bradley,2021-01-25,17
Campbell,2021-01-25,112
Cannon,2021-01-25,1
Cheatham,2021-01-25,1714
Chester,2021-01-25,0
Claiborne,2021-01-25,46
Cocke,2021-01-25,2
Coffee,2021-01-25,1
Crockett,2021-01-25,0
Cumberland,2021-01-25,28
Davidson,2021-01-25,1852
DeKalb,2021-01-25,0
Dickson,2021-01-25,0
Fayette,2021-01-25,28
Fentress,2021-01-25,1
Franklin,2021-01-25,85
Gibson,2021-01-25,60
Giles,2021-01-25,31
Grainger,2021-01-25,183
Greene,2021-01-25,1
Hamblen,2021-01-25,4
Hamilton,2021-01-25,87
Hancock,2021-01-25,27
Hardeman,2021-01-25,2
Hawkins,2021-01-25,124
Haywood,2021-01-25,0
Henderson,2021-01-25,0
Henry,2021-01-25,50
Hickman,2021-01-25,0
Knox,2021-01-25,1366
Lauderdale,2021-01-25,0
Lawrence,2021-01-25,20
Loudon,2021-01-25,683
Macon,2021-01-25,105
Madison,2021-01-25,0
Marion,2021-01-25,2
Marshall,2021-01-25,4
Maury,2021-01-25,65
McMinn,2021-01-25,58
Meigs,2021-01-25,0
Monroe,2021-01-25,838
Montgomery,2021-01-25,159
Morgan,2021-01-25,0
Obion,2021-01-25,207
Overton,2021-01-25,0
Pickett,2021-01-25,3
Polk,2021-01-25,1
Putnam,2021-01-25,0
Rhea,2021-01-25,1
Roane,2021-01-25,3
Robertson,2021-01-25,443
Rutherford,2021-01-25,27
Scott,2021-01-25,0
Sevier,2021-01-25,90
Shelby,2021-01-25,6455
Smith,2021-01-25,0
Stewart,2021-01-25,1286
Sullivan,2021-01-25,62
Sumner,2021-01-25,1938
Tipton,2021-01-25,0
Trousdale,2021-01-25,893
Union,2021-01-25,28
Warren,2021-01-25,0
Washington,2021-01-25,88
White,2021-01-25,0
Williamson,2021-01-25,5388
Wilson,2021-01-25,27
Anderson,2021-01-26,5253
Bedford,2021-01-26,18
Blount,2021-01-26,64
Bradley,2021-01-26,767
Campbell,2021-01-26,19
Cannon,2021-01-26,11
Cheatham,2021-01-26,24
Chester,2021-01-26,0
Claiborne,2021-01-26,72
Cocke,2021-01-26,25
Coffee,2021-01-26,1
Crockett,2021-01-26,0
Cumberland,2021-01-26,24
Davidson,2021-01-26,506
Dyer,2021-01-26,2
Fayette,2021-01-26,1
Fentress,2021-01-26,1
Franklin,2021-01-26,85
Gibson,2021-01-26,1
Giles,2021-01-26,2
Greene,2021-01-26,2
Grundy,2021-01-26,33
Hamblen,2021-01-26,2
Hamilton,2021-01-26,1
Hancock,2021-01-26,34
Hardeman,2021-01-26,0
Hawkins,2021-01-26,188
Haywood,2021-01-26,0
Henderson,2021-01-26,0
Henry,2021-01-26,8
Knox,2021-01-26,1369
Lauderdale,2021-01-26,0
Lawrence,2021-01-26,21
Loudon,2021-01-26,3
Madison,2021-01-26,0
Marion,2021-01-26,4
Marshall,2021-01-26,22
Maury,2021-01-26,8
McMinn,2021-01-26,1
Meigs,2021-01-26,39
Monroe,2021-01-26,15
Montgomery,2021-01-26,130
Obion,2021-01-26,8
Pickett,2021-01-26,0
Polk,2021-01-26,14
Putnam,2021-01-26,1
Rhea,2021-01-26,1
Roane,2021-01-26,4002
Robertson,2021-01-26,10
Rutherford,2021-01-26,12
Scott,2021-01-26,0
Sequatchie,2021-01-26,8
Sevier,2021-01-26,121
Shelby,2021-01-26,399
Stewart,2021-01-26,1
Sullivan,2021-01-26,1039
Sumner,2021-01-26,7
Tipton,2021-01-26,0
Union,2021-01-26,16
Washington,2021-01-26,430
Williamson,2021-01-26,93
Wilson,2021-01-26,24
Anderson,2021-01-27,32
Bedford,2021-01-27,18
Bledsoe,2021-01-27,4
Blount,2021-01-27,43
Bradley,2021-01-27,11
Campbell,2021-01-27,107
Cannon,2021-01-27,3
Cheatham,2021-01-27,1
Chester,2021-01-27,0
Claiborne,2021-01-27,51
Clay,2021-01-27,18
Cocke,2021-01-27,27
Coffee,2021-01-27,3
Crockett,2021-01-27,43
Cumberland,2021-01-27,1
Davidson,2021-01-27,283
Fayette,2021-01-27,0
Fentress,2021-01-27,2
Franklin,2021-01-27,1
Giles,2021-01-27,44
Grainger,2021-01-27,3
Greene,2021-01-27,8
Hamblen,2021-01-27,2
Hamilton,2021-01-27,46
Hancock,2021-01-27,25
Hardeman,2021-01-27,0
Hawkins,2021-01-27,48
Haywood,2021-01-27,0
Henderson,2021-01-27,0
Henry,2021-01-27,7
Knox,2021-01-27,1744
Lauderdale,2021-01-27,0
Lawrence,2021-01-27,3
Loudon,2021-01-27,3
Madison,2021-01-27,1
Marion,2021-01-27,2
Marshall,2021-01-27,2
Maury,2021-01-27,2
McMinn,2021-01-27,13
Meigs,2021-01-27,15
Monroe,2021-01-27,86
Montgomery,2021-01-27,18
Morgan,2021-01-27,0
Obion,2021-01-27,1
Overton,2021-01-27,0
Pickett,2021-01-27,0
Polk,2021-01-27,0
Putnam,2021-01-27,0
Rhea,2021-01-27,0
Roane,2021-01-27,0
Robertson,2021-01-27,6
Rutherford,2021-01-27,213
Scott,2021-01-27,0
Sevier,2021-01-27,11
Shelby,2021-01-27,1153
Stewart,2021-01-27,1
Sullivan,2021-01-27,38
Sumner,2021-01-27,4
Tipton,2021-01-27,0
Trousdale,2021-01-27,5
Union,2021-01-27,0
Washington,2021-01-27,37
White,2021-01-27,0
Williamson,2021-01-27,6
Wilson,2021-01-27,8
Anderson,2021-01-28,6
Bedford,2021-01-28,74
Bledsoe,2021-01-28,557
Blount,2021-01-28,199
Bradley,2021-01-28,1
Campbell,2021-01-28,879
Cannon,2021-01-28,3
Cheatham,2021-01-28,19
Chester,2021-01-28,0
Claiborne,2021-01-28,36
Cocke,2021-01-28,11
Coffee,2021-01-28,3
Crockett,2021-01-28,0
Cumberland,2021-01-28,12
Davidson,2021-01-28,12
DeKalb,2021-01-28,0
Dickson,2021-01-28,0
Fayette,2021-01-28,1
Fentress,2021-01-28,1
Franklin,2021-01-28,2
Gibson,2021-01-28,6
Giles,2021-01-28,1
Greene,2021-01-28,5
Grundy,2021-01-28,1
Hamblen,2021-01-28,0
Hamilton,2021-01-28,1
Hancock,2021-01-28,5
Hardeman,2021-01-28,0
Hawkins,2021-01-28,21
Haywood,2021-01-28,0
Henderson,2021-01-28,0
Henry,2021-01-28,12
Hickman,2021-01-28,0
Knox,2021-01-28,316
Lauderdale,2021-01-28,0
Lawrence,2021-01-28,289
Lewis,2021-01-28,0
Lincoln,2021-01-28,0
Loudon,2021-01-28,1
Madison,2021-01-28,0
Marion,2021-01-28,2
Marshall,2021-01-28,2
Maury,2021-01-28,2
Monroe,2021-01-28,26
Montgomery,2021-01-28,10
Moore,2021-01-28,0
Pickett,2021-01-28,0
Rhea,2021-01-28,41
Robertson,2021-01-28,49
Rutherford,2021-01-28,30
Scott,2021-01-28,0
Sevier,2021-01-28,31
Shelby,2021-01-28,272
Smith,2021-01-28,0
Stewart,2021-01-28,1
Sullivan,2021-01-28,12
Sumner,2021-01-28,12
Tipton,2021-01-28,0
Trousdale,2021-01-28,4
Unicoi,2021-01-28,0
Union,2021-01-28,7
Warren,2021-01-28,0
Washington,2021-01-28,28
Williamson,2021-01-28,7
Wilson,2021-01-28,13
Anderson,2021-01-29,3
Bedford,2021-01-29,2
Blount,2021-01-29,52
Bradley,2021-01-29,1
Campbell,2021-01-29,61
Cannon,2021-01-29,1
Cheatham,2021-01-29,3
Chester,2021-01-29,3
Claiborne,2021-01-29,360
Cocke,2021-01-29,40
Coffee,2021-01-29,34
Crockett,2021-01-29,0
Cumberland,2021-01-29,3
Davidson,2021-01-29,1100
Fayette,2021-01-29,0
Fentress,2021-01-29,1
Franklin,2021-01-29,9
Giles,2021-01-29,4
Greene,2021-01-29,1
Hamblen,2021-01-29,1
Hancock,2021-01-29,1
Hardeman,2021-01-29,0
Hawkins,2021-01-29,35
Haywood,2021-01-29,0
Henderson,2021-01-29,0
Henry,2021-01-29,20
Jefferson,2021-01-29,0
Knox,2021-01-29,310
Lauderdale,2021-01-29,0
Lawrence,2021-01-29,3
Loudon,2021-01-29,7
Macon,2021-01-29,2
Madison,2021-01-29,5
Marion,2021-01-29,2
Marshall,2021-01-29,1
Maury,2021-01-29,25
Meigs,2021-01-29,1
Monroe,2021-01-29,4
Montgomery,2021-01-29,43
Morgan,2021-01-29,1
Obion,2021-01-29,1
Pickett,2021-01-29,0
Polk,2021-01-29,1
Robertson,2021-01-29,11
Rutherford,2021-01-29,12
Scott,2021-01-29,0
Sevier,2021-01-29,14
Shelby,2021-01-29,2304
Stewart,2021-01-29,2
Sullivan,2021-01-29,7
Sumner,2021-01-29,12
Tipton,2021-01-29,4
Union,2021-01-29,2
Washington,2021-01-29,19
Williamson,2021-01-29,20
Wilson,2021-01-29,6
Anderson,2021-01-30,6
Bedford,2021-01-30,16
Bledsoe,2021-01-30,39
Blount,2021-01-30,14
Bradley,2021-01-30,1075
Campbell,2021-01-30,27
Cheatham,2021-01-30,1
Claiborne,2021-01-30,2
Cocke,2021-01-30,5
Coffee,2021-01-30,83
Cumberland,2021-01-30,305
Davidson,2021-01-30,1786
Fayette,2021-01-30,1
Fentress,2021-01-30,5
Franklin,2021-01-30,258
Gibson,2021-01-30,673
Giles,2021-01-30,94
Grainger,2021-01-30,24
Greene,2021-01-30,0
Grundy,2021-01-30,53
Hamblen,2021-01-30,0
Hamilton,2021-01-30,0
Hancock,2021-01-30,2
Hardeman,2021-01-30,0
Hawkins,2021-01-30,30
Haywood,2021-01-30,2
Henry,2021-01-30,123
Jefferson,2021-01-30,16
Knox,2021-01-30,25
Lawrence,2021-01-30,7
Loudon,2021-01-30,2
Madison,2021-01-30,2
Marion,2021-01-30,25
Marshall,2021-01-30,1
Maury,2021-01-30,6
McMinn,2021-01-30,1
Monroe,2021-01-30,20
Montgomery,2021-01-30,235
Pickett,2021-01-30,1
Putnam,2021-01-30,67
Rhea,2021-01-30,0
Robertson,2021-01-30,4
Rutherford,2021-01-30,8
Scott,2021-01-30,0
Sequatchie,2021-01-30,2
Sevier,2021-01-30,28
Shelby,2021-01-30,3728
Stewart,2021-01-30,29
Sullivan,2021-01-30,7
Sumner,2021-01-30,1
Tipton,2021-01-30,2
Union,2021-01-30,0
Van Buren,2021-01-30,0
Washington,2021-01-30,3
Williamson,2021-01-30,0
Wilson,2021-01-30,4
Anderson,2021-01-31,3
Bledsoe,2021-01-31,91
Blount,2021-01-31,129
Bradley,2021-01-31,16
Campbell,2021-01-31,20
Cannon,2021-01-31,6
Cheatham,2021-01-31,2
Claiborne,2021-01-31,6
Cocke,2021-01-31,20
Coffee,2021-01-31,2
Cumberland,2021-01-31,1
Davidson,2021-01-31,736
Fayette,2021-01-31,1
Franklin,2021-01-31,27
Gibson,2021-01-31,3
Giles,2021-01-31,27
Grainger,2021-01-31,6
Greene,2021-01-31,31
Grundy,2021-01-31,8
Hamblen,2021-01-31,3
Hamilton,2021-01-31,23
Hancock,2021-01-31,1
Hawkins,2021-01-31,79
Haywood,2021-01-31,8
Henry,2021-01-31,50
Jefferson,2021-01-31,13
Knox,2021-01-31,102
Lawrence,2021-01-31,1
Loudon,2021-01-31,0
Madison,2021-01-31,565
Marion,2021-01-31,6
Maury,2021-01-31,2
Monroe,2021-01-31,69
Montgomery,2021-01-31,5
Obion,2021-01-31,5
Overton,2021-01-31,13
Pickett,2021-01-31,0
Polk,2021-01-31,8
Putnam,2021-01-31,9
Rutherford,2021-01-31,88
Scott,2021-01-31,0
Sevier,2021-01-31,1
Shelby,2021-01-31,2810
Stewart,2021-01-31,1
Sullivan,2021-01-31,8
Sumner,2021-01-31,4
Washington,2021-01-31,472
Williamson,2021-01-31,18
Wilson,2021-01-31,1
Anderson,2021-02-01,9
Bedford,2021-02-01,0
Bledsoe,2021-02-01,1
Blount,2021-02-01,9
Bradley,2021-02-01,24
Campbell,2021-02-01,116
Cannon,2021-02-01,4
Cheatham,2021-02-01,1
Claiborne,2021-02-01,1
Cocke,2021-02-01,37
Coffee,2021-02-01,2
Crockett,2021-02-01,18
Cumberland,2021-02-01,5
Davidson,2021-02-01,130
DeKalb,2021-02-01,0
Dickson,2021-02-01,0
Fentress,2021-02-01,1
Franklin,2021-02-01,3
Gibson,2021-02-01,5
Giles,2021-02-01,10
Greene,2021-02-01,1
Grundy,2021-02-01,6
Hamblen,2021-02-01,1
Hamilton,2021-02-01,173
Hancock,2021-02-01,18
Hawkins,2021-02-01,2
Henry,2021-02-01,59
Hickman,2021-02-01,0
Knox,2021-02-01,82
Lawrence,2021-02-01,1
Loudon,2021-02-01,1
Madison,2021-02-01,2
Marion,2021-02-01,43
Marshall,2021-02-01,2
Maury,2021-02-01,2
McMinn,2021-02-01,1
Meigs,2021-02-01,0
Monroe,2021-02-01,4
Montgomery,2021-02-01,15
Moore,2021-02-01,1
Morgan,2021-02-01,0
Obion,2021-02-01,1
Overton,2021-02-01,0
Pickett,2021-02-01,0
Polk,2021-02-01,0
Putnam,2021-02-01,0
Rhea,2021-02-01,1
Roane,2021-02-01,0
Robertson,2021-02-01,17
Rutherford,2021-02-01,536
Scott,2021-02-01,0
Sequatchie,2021-02-01,361
Sevier,2021-02-01,46
Shelby,2021-02-01,178
Smith,2021-02-01,0
Sullivan,2021-02-01,132
Sumner,2021-02-01,65
Tipton,2021-02-01,2
Trousdale,2021-02-01,0
Warren,2021-02-01,0
Washington,2021-02-01,18
White,2021-02-01,0
Williamson,2021-02-01,13
Wilson,2021-02-01,3
Anderson,2021-02-02,1
Bedford,2021-02-02,3
Blount,2021-02-02,17
Bradley,2021-02-02,4
Campbell,2021-02-02,0
Cannon,2021-02-02,1
Cheatham,2021-02-02,3
Claiborne,2021-02-02,1
Cocke,2021-02-02,1
Coffee,2021-02-02,2
Cumberland,2021-02-02,1
Davidson,2021-02-02,235
Fentress,2021-02-02,1
Franklin,2021-02-02,31
Gibson,2021-02-02,6
Giles,2021-02-02,2
Greene,2021-02-02,1
Grundy,2021-02-02,2
Hamblen,2021-02-02,38
Hamilton,2021-02-02,47
Hancock,2021-02-02,1
Hawkins,2021-02-02,10
Henry,2021-02-02,123
Knox,2021-02-02,114
Lawrence,2021-02-02,21
Lincoln,2021-02-02,0
Loudon,2021-02-02,4
Marion,2021-02-02,1
Marshall,2021-02-02,4
Maury,2021-02-02,2
McMinn,2021-02-02,70
Meigs,2021-02-02,1602
Monroe,2021-02-02,6
Montgomery,2021-02-02,32
Moore,2021-02-02,1
Obion,2021-02-02,29
Polk,2021-02-02,38
Robertson,2021-02-02,6
Rutherford,2021-02-02,12
Sequatchie,2021-02-02,1
Sevier,2021-02-02,1339
Shelby,2021-02-02,2302
Stewart,2021-02-02,13
Sullivan,2021-02-02,109
Sumner,2021-02-02,3
Tipton,2021-02-02,1
Union,2021-02-02,12
Washington,2021-02-02,4
White,2021-02-02,22
Williamson,2021-02-02,50
Wilson,2021-02-02,10
Anderson,2021-02-03,25
Bedford,2021-02-03,24
Blount,2021-02-03,198
Bradley,2021-02-03,1
Campbell,2021-02-03,44
Cannon,2021-02-03,3
Carter,2021-02-03,0
Cheatham,2021-02-03,203
Chester,2021-02-03,3
Claiborne,2021-02-03,13
Cocke,2021-02-03,6
Coffee,2021-02-03,1
Crockett,2021-02-03,949
Cumberland,2021-02-03,2
Davidson,2021-02-03,45
Fayette,2021-02-03,1
Fentress,2021-02-03,72
Franklin,2021-02-03,1147
Gibson,2021-02-03,4
Giles,2021-02-03,42
Greene,2021-02-03,7
Hamblen,2021-02-03,4
Hamilton,2021-02-03,47
Hancock,2021-02-03,1
Hardeman,2021-02-03,0
Hawkins,2021-02-03,27
Haywood,2021-02-03,0
Henry,2021-02-03,23
Knox,2021-02-03,20
Lawrence,2021-02-03,3
Loudon,2021-02-03,32
Macon,2021-02-03,50
Marion,2021-02-03,14
Marshall,2021-02-03,6
Maury,2021-02-03,2
McMinn,2021-02-03,483
Meigs,2021-02-03,1
Monroe,2021-02-03,568
Montgomery,2021-02-03,115
Moore,2021-02-03,1
Morgan,2021-02-03,46
Pickett,2021-02-03,0
Polk,2021-02-03,804
Rhea,2021-02-03,1
Roane,2021-02-03,0
Robertson,2021-02-03,25
Rutherford,2021-02-03,11
Scott,2021-02-03,0
Sevier,2021-02-03,42
Shelby,2021-02-03,385
Stewart,2021-02-03,1
Sullivan,2021-02-03,15
Sumner,2021-02-03,469
Tipton,2021-02-03,29
Union,2021-02-03,1
Washington,2021-02-03,158
Williamson,2021-02-03,8
Wilson,2021-02-03,332
Anderson,2021-02-04,23
Bedford,2021-02-04,647
Bledsoe,2021-02-04,30
Blount,2021-02-04,20
Bradley,2021-02-04,348
Cannon,2021-02-04,1
Cheatham,2021-02-04,2
Claiborne,2021-02-04,6
Clay,2021-02-04,3
Cocke,2021-02-04,53
Coffee,2021-02-04,3
Crockett,2021-02-04,38
Cumberland,2021-02-04,182
Davidson,2021-02-04,221
Fayette,2021-02-04,2
Fentress,2021-02-04,34
Franklin,2021-02-04,562
Gibson,2021-02-04,2
Giles,2021-02-04,2
Grainger,2021-02-04,1
Greene,2021-02-04,2
Hamblen,2021-02-04,21
Hamilton,2021-02-04,638
Hancock,2021-02-04,2
Hardeman,2021-02-04,0
